,IWM.Open,IWM.High,IWM.Low,IWM.Close,IWM.Volume,IWM.hasGaps
1/16/2020 11:23,169.27,169.31,169.27,169.31,72,0
1/16/2020 11:24,169.31,169.32,169.27,169.3,132,0
1/16/2020 11:25,169.29,169.3,169.26,169.28,96,0
1/16/2020 11:26,169.27,169.3,169.26,169.27,103,0
1/16/2020 11:27,169.28,169.3,169.28,169.29,139,0
1/16/2020 11:28,169.29,169.31,169.28,169.28,132,0
1/16/2020 11:29,169.27,169.28,169.24,169.25,120,0
1/16/2020 11:30,169.25,169.26,169.22,169.26,151,0
1/16/2020 11:31,169.25,169.26,169.22,169.22,70,0
1/16/2020 11:32,169.22,169.24,169.21,169.22,140,0
1/16/2020 11:33,169.22,169.23,169.2,169.22,304,0
1/16/2020 11:34,169.22,169.27,169.22,169.27,156,0
1/16/2020 11:35,169.26,169.27,169.24,169.27,76,0
1/16/2020 11:36,169.28,169.28,169.26,169.28,51,0
1/16/2020 11:37,169.28,169.29,169.26,169.26,70,0
1/16/2020 11:38,169.27,169.29,169.26,169.27,69,0
1/16/2020 11:39,169.29,169.29,169.27,169.29,52,0
1/16/2020 11:40,169.28,169.31,169.28,169.29,108,0
1/16/2020 11:41,169.29,169.32,169.29,169.32,40,0
1/16/2020 11:42,169.32,169.37,169.32,169.36,119,0
1/16/2020 11:43,169.37,169.37,169.34,169.35,213,0
1/16/2020 11:44,169.34,169.38,169.32,169.38,55,0
1/16/2020 11:45,169.39,169.43,169.38,169.42,114,0
1/16/2020 11:46,169.43,169.48,169.42,169.47,114,0
1/16/2020 11:47,169.48,169.49,169.44,169.46,142,0
1/16/2020 11:48,169.46,169.47,169.45,169.45,47,0
1/16/2020 11:49,169.46,169.46,169.42,169.45,289,0
1/16/2020 11:50,169.45,169.46,169.39,169.39,145,0
1/16/2020 11:51,169.38,169.42,169.38,169.42,65,0
1/16/2020 11:52,169.42,169.44,169.42,169.44,34,0
1/16/2020 11:53,169.45,169.45,169.43,169.45,55,0
1/16/2020 11:54,169.46,169.47,169.43,169.43,77,0
1/16/2020 11:55,169.43,169.44,169.42,169.44,88,0
1/16/2020 11:56,169.45,169.45,169.43,169.44,31,0
1/16/2020 11:57,169.45,169.45,169.38,169.38,109,0
1/16/2020 11:58,169.38,169.38,169.34,169.36,110,0
1/16/2020 11:59,169.36,169.37,169.31,169.32,85,0
1/16/2020 12:00,169.32,169.34,169.31,169.33,88,0
1/16/2020 12:01,169.33,169.33,169.28,169.28,110,0
1/16/2020 12:02,169.28,169.3,169.26,169.29,255,0
1/16/2020 12:03,169.3,169.32,169.3,169.32,43,0
1/16/2020 12:04,169.32,169.34,169.28,169.33,154,0
1/16/2020 12:05,169.33,169.33,169.31,169.33,230,0
1/16/2020 12:06,169.33,169.33,169.32,169.32,235,0
1/16/2020 12:07,169.32,169.34,169.31,169.33,192,0
1/16/2020 12:08,169.33,169.34,169.33,169.34,46,0
1/16/2020 12:09,169.35,169.35,169.32,169.33,64,0
1/16/2020 12:10,169.32,169.34,169.25,169.25,187,0
1/16/2020 12:11,169.25,169.3,169.25,169.27,66,0
1/16/2020 12:12,169.27,169.27,169.23,169.24,87,0
1/16/2020 12:13,169.23,169.26,169.22,169.22,144,0
1/16/2020 12:14,169.22,169.22,169.2,169.2,76,0
1/16/2020 12:15,169.21,169.21,169.2,169.21,69,0
1/16/2020 12:16,169.21,169.22,169.2,169.21,84,0
1/16/2020 12:17,169.21,169.23,169.2,169.21,185,0
1/16/2020 12:18,169.21,169.21,169.2,169.21,126,0
1/16/2020 12:19,169.21,169.21,169.2,169.21,108,0
1/16/2020 12:20,169.2,169.26,169.19,169.25,89,0
1/16/2020 12:21,169.25,169.25,169.2,169.2,88,0
1/16/2020 12:22,169.21,169.25,169.2,169.24,47,0
1/16/2020 12:23,169.27,169.29,169.26,169.27,105,0
1/16/2020 12:24,169.27,169.28,169.23,169.24,217,0
1/16/2020 12:25,169.24,169.26,169.21,169.22,97,0
1/16/2020 12:26,169.22,169.24,169.22,169.22,45,0
1/16/2020 12:27,169.22,169.29,169.21,169.28,62,0
1/16/2020 12:28,169.29,169.29,169.24,169.25,83,0
1/16/2020 12:29,169.25,169.29,169.25,169.27,149,0
1/16/2020 12:30,169.28,169.28,169.21,169.21,246,0
1/16/2020 12:31,169.21,169.25,169.21,169.23,112,0
1/16/2020 12:32,169.22,169.25,169.22,169.25,248,0
1/16/2020 12:33,169.24,169.31,169.23,169.31,96,0
1/16/2020 12:34,169.31,169.36,169.3,169.32,125,0
1/16/2020 12:35,169.32,169.34,169.29,169.34,147,0
1/16/2020 12:36,169.34,169.42,169.32,169.41,219,0
1/16/2020 12:37,169.41,169.43,169.39,169.42,458,0
1/16/2020 12:38,169.42,169.42,169.38,169.41,114,0
1/16/2020 12:39,169.4,169.4,169.36,169.36,120,0
1/16/2020 12:40,169.36,169.38,169.34,169.34,176,0
1/16/2020 12:41,169.33,169.34,169.29,169.29,107,0
1/16/2020 12:42,169.28,169.3,169.28,169.3,91,0
1/16/2020 12:43,169.31,169.37,169.31,169.34,97,0
1/16/2020 12:44,169.34,169.36,169.33,169.35,346,0
1/16/2020 12:45,169.35,169.4,169.34,169.39,193,0
1/16/2020 12:46,169.38,169.44,169.38,169.44,242,0
1/16/2020 12:47,169.43,169.44,169.41,169.43,166,0
1/16/2020 12:48,169.42,169.44,169.41,169.44,64,0
1/16/2020 12:49,169.44,169.46,169.44,169.44,166,0
1/16/2020 12:50,169.44,169.44,169.42,169.42,101,0
1/16/2020 12:51,169.43,169.44,169.41,169.42,76,0
1/16/2020 12:52,169.43,169.43,169.39,169.41,700,0
1/16/2020 12:53,169.41,169.42,169.38,169.4,298,0
1/16/2020 12:54,169.4,169.41,169.34,169.34,247,0
1/16/2020 12:55,169.34,169.36,169.33,169.36,108,0
1/16/2020 12:56,169.36,169.39,169.35,169.38,135,0
1/16/2020 12:57,169.38,169.39,169.37,169.38,71,0
1/16/2020 12:58,169.38,169.38,169.33,169.35,95,0
1/16/2020 12:59,169.37,169.38,169.35,169.36,97,0
1/16/2020 13:00,169.36,169.36,169.3,169.3,66,0
1/16/2020 13:01,169.31,169.35,169.3,169.31,254,0
1/16/2020 13:02,169.32,169.35,169.32,169.34,67,0
1/16/2020 13:03,169.33,169.34,169.32,169.32,69,0
1/16/2020 13:04,169.31,169.32,169.27,169.3,330,0
1/16/2020 13:05,169.32,169.33,169.29,169.33,243,0
1/16/2020 13:06,169.32,169.34,169.31,169.32,91,0
1/16/2020 13:07,169.34,169.37,169.33,169.35,223,0
1/16/2020 13:08,169.36,169.4,169.36,169.39,214,0
1/16/2020 13:09,169.39,169.4,169.35,169.37,161,0
1/16/2020 13:10,169.36,169.36,169.33,169.35,114,0
1/16/2020 13:11,169.34,169.35,169.32,169.35,57,0
1/16/2020 13:12,169.34,169.35,169.32,169.35,61,0
1/16/2020 13:13,169.35,169.35,169.32,169.32,67,0
1/16/2020 13:14,169.32,169.36,169.32,169.36,59,0
1/16/2020 13:15,169.36,169.42,169.36,169.4,279,0
1/16/2020 13:16,169.39,169.46,169.39,169.41,332,0
1/16/2020 13:17,169.42,169.43,169.4,169.41,45,0
1/16/2020 13:18,169.41,169.41,169.38,169.38,169,0
1/16/2020 13:19,169.39,169.39,169.38,169.39,29,0
1/16/2020 13:20,169.38,169.39,169.35,169.36,73,0
1/16/2020 13:21,169.36,169.37,169.33,169.33,615,0
1/16/2020 13:22,169.33,169.39,169.32,169.39,133,0
1/16/2020 13:23,169.37,169.39,169.33,169.33,100,0
1/16/2020 13:24,169.34,169.36,169.3,169.31,289,0
1/16/2020 13:25,169.31,169.31,169.28,169.3,364,0
1/16/2020 13:26,169.3,169.3,169.28,169.28,273,0
1/16/2020 13:27,169.28,169.32,169.28,169.31,402,0
1/16/2020 13:28,169.31,169.31,169.29,169.3,266,0
1/16/2020 13:29,169.29,169.29,169.21,169.21,199,0
1/16/2020 13:30,169.21,169.23,169.2,169.21,422,0
1/16/2020 13:31,169.21,169.22,169.18,169.18,282,0
1/16/2020 13:32,169.19,169.19,169.16,169.18,371,0
1/16/2020 13:33,169.18,169.23,169.18,169.21,210,0
1/16/2020 13:34,169.21,169.22,169.19,169.2,361,0
1/16/2020 13:35,169.21,169.21,169.12,169.13,183,0
1/16/2020 13:36,169.13,169.17,169.13,169.17,200,0
1/16/2020 13:37,169.17,169.18,169.14,169.15,84,0
1/16/2020 13:38,169.15,169.15,169.11,169.13,129,0
1/16/2020 13:39,169.13,169.15,169.12,169.14,98,0
1/16/2020 13:40,169.15,169.21,169.14,169.19,344,0
1/16/2020 13:41,169.2,169.22,169.18,169.22,322,0
1/16/2020 13:42,169.21,169.22,169.18,169.2,233,0
1/16/2020 13:43,169.2,169.23,169.19,169.23,111,0
1/16/2020 13:44,169.22,169.23,169.17,169.18,141,0
1/16/2020 13:45,169.18,169.18,169.11,169.12,104,0
1/16/2020 13:46,169.13,169.16,169.12,169.14,67,0
1/16/2020 13:47,169.14,169.21,169.14,169.2,101,0
1/16/2020 13:48,169.21,169.24,169.2,169.22,150,0
1/16/2020 13:49,169.22,169.27,169.22,169.27,120,0
1/16/2020 13:50,169.26,169.28,169.24,169.28,121,0
1/16/2020 13:51,169.29,169.29,169.25,169.26,171,0
1/16/2020 13:52,169.27,169.29,169.25,169.27,256,0
1/16/2020 13:53,169.28,169.29,169.26,169.29,263,0
1/16/2020 13:54,169.29,169.3,169.25,169.25,252,0
1/16/2020 13:55,169.26,169.3,169.24,169.28,216,0
1/16/2020 13:56,169.29,169.29,169.25,169.26,141,0
1/16/2020 13:57,169.27,169.32,169.26,169.32,295,0
1/16/2020 13:58,169.32,169.32,169.27,169.29,213,0
1/16/2020 13:59,169.28,169.28,169.18,169.19,400,0
1/16/2020 14:00,169.18,169.23,169.14,169.23,213,0
1/16/2020 14:01,169.24,169.26,169.22,169.25,241,0
1/16/2020 14:02,169.25,169.28,169.24,169.25,196,0
1/16/2020 14:03,169.25,169.32,169.25,169.31,82,0
1/16/2020 14:04,169.31,169.31,169.26,169.29,138,0
1/16/2020 14:05,169.3,169.31,169.27,169.27,223,0
1/16/2020 14:06,169.28,169.28,169.24,169.28,518,0
1/16/2020 14:07,169.28,169.29,169.27,169.28,143,0
1/16/2020 14:08,169.28,169.3,169.23,169.3,320,0
1/16/2020 14:09,169.29,169.31,169.29,169.3,130,0
1/16/2020 14:10,169.29,169.3,169.27,169.28,174,0
1/16/2020 14:11,169.28,169.28,169.24,169.26,259,0
1/16/2020 14:12,169.25,169.28,169.24,169.25,399,0
1/16/2020 14:13,169.25,169.33,169.25,169.33,262,0
1/16/2020 14:14,169.32,169.33,169.28,169.3,226,0
1/16/2020 14:15,169.31,169.31,169.27,169.3,72,0
1/16/2020 14:16,169.29,169.31,169.29,169.31,138,0
1/16/2020 14:17,169.31,169.31,169.26,169.31,342,0
1/16/2020 14:18,169.3,169.32,169.29,169.3,125,0
1/16/2020 14:19,169.29,169.32,169.28,169.28,298,0
1/16/2020 14:20,169.29,169.29,169.22,169.23,81,0
1/16/2020 14:21,169.23,169.25,169.22,169.23,116,0
1/16/2020 14:22,169.23,169.28,169.21,169.28,228,0
1/16/2020 14:23,169.28,169.28,169.25,169.28,242,0
1/16/2020 14:24,169.28,169.29,169.27,169.28,482,0
1/16/2020 14:25,169.28,169.29,169.27,169.28,288,0
1/16/2020 14:26,169.28,169.29,169.26,169.26,271,0
1/16/2020 14:27,169.26,169.27,169.24,169.25,478,0
1/16/2020 14:28,169.25,169.33,169.24,169.29,322,0
1/16/2020 14:29,169.3,169.31,169.29,169.31,184,0
1/16/2020 14:30,169.31,169.31,169.27,169.31,235,0
1/16/2020 14:31,169.31,169.34,169.3,169.33,191,0
1/16/2020 14:32,169.32,169.33,169.3,169.32,341,0
1/16/2020 14:33,169.32,169.39,169.31,169.38,293,0
1/16/2020 14:34,169.38,169.4,169.34,169.37,427,0
1/16/2020 14:35,169.38,169.44,169.37,169.43,422,0
1/16/2020 14:36,169.43,169.44,169.41,169.43,291,0
1/16/2020 14:37,169.42,169.43,169.37,169.41,726,0
1/16/2020 14:38,169.41,169.44,169.37,169.43,636,0
1/16/2020 14:39,169.42,169.45,169.4,169.44,897,0
1/16/2020 14:40,169.44,169.46,169.43,169.45,200,0
1/16/2020 14:41,169.45,169.46,169.42,169.43,260,0
1/16/2020 14:42,169.43,169.44,169.41,169.43,219,0
1/16/2020 14:43,169.43,169.44,169.41,169.42,869,0
1/16/2020 14:44,169.41,169.45,169.4,169.44,655,0
1/16/2020 14:45,169.43,169.43,169.39,169.42,341,0
1/16/2020 14:46,169.42,169.45,169.41,169.45,322,0
1/16/2020 14:47,169.45,169.46,169.4,169.41,398,0
1/16/2020 14:48,169.41,169.42,169.32,169.38,589,0
1/16/2020 14:49,169.39,169.41,169.35,169.41,323,0
1/16/2020 14:50,169.4,169.47,169.4,169.45,945,0
1/16/2020 14:51,169.44,169.46,169.4,169.46,838,0
1/16/2020 14:52,169.46,169.57,169.45,169.53,1608,0
1/16/2020 14:53,169.53,169.54,169.46,169.48,566,0
1/16/2020 14:54,169.49,169.55,169.48,169.54,868,0
1/16/2020 14:55,169.54,169.57,169.49,169.5,1989,0
1/16/2020 14:56,169.5,169.5,169.39,169.42,1557,0
1/16/2020 14:57,169.41,169.56,169.41,169.54,1205,0
1/16/2020 14:58,169.53,169.56,169.46,169.54,1200,0
1/16/2020 14:59,169.53,169.6,169.41,169.57,5296,0
1/17/2020 8:30,170.3,170.36,170.2,170.31,2922,0
1/17/2020 8:31,170.31,170.34,170.21,170.22,581,0
1/17/2020 8:32,170.23,170.23,170.01,170.12,608,0
1/17/2020 8:33,170.11,170.23,170.02,170.16,616,0
1/17/2020 8:34,170.16,170.16,170.04,170.1,690,0
1/17/2020 8:35,170.11,170.18,170.09,170.12,676,0
1/17/2020 8:36,170.13,170.21,170.09,170.09,247,0
1/17/2020 8:37,170.08,170.11,169.98,170,626,0
1/17/2020 8:38,169.99,170.04,169.82,169.83,676,0
1/17/2020 8:39,169.84,169.84,169.72,169.74,1939,0
1/17/2020 8:40,169.74,169.74,169.64,169.71,1641,0
1/17/2020 8:41,169.72,169.84,169.71,169.78,729,0
1/17/2020 8:42,169.79,169.86,169.78,169.86,285,0
1/17/2020 8:43,169.87,169.9,169.84,169.87,134,0
1/17/2020 8:44,169.87,169.88,169.77,169.79,367,0
1/17/2020 8:45,169.8,169.83,169.75,169.78,249,0
1/17/2020 8:46,169.8,169.81,169.74,169.75,331,0
1/17/2020 8:47,169.75,169.78,169.73,169.77,352,0
1/17/2020 8:48,169.77,169.89,169.77,169.89,196,0
1/17/2020 8:49,169.88,169.95,169.87,169.91,111,0
1/17/2020 8:50,169.91,169.97,169.87,169.88,209,0
1/17/2020 8:51,169.87,169.87,169.8,169.86,196,0
1/17/2020 8:52,169.86,169.86,169.75,169.75,195,0
1/17/2020 8:53,169.75,169.75,169.68,169.68,131,0
1/17/2020 8:54,169.67,169.67,169.56,169.59,817,0
1/17/2020 8:55,169.58,169.62,169.58,169.6,202,0
1/17/2020 8:56,169.6,169.67,169.55,169.65,482,0
1/17/2020 8:57,169.65,169.72,169.62,169.71,300,0
1/17/2020 8:58,169.71,169.71,169.65,169.65,194,0
1/17/2020 8:59,169.65,169.71,169.64,169.71,501,0
1/17/2020 9:00,169.7,169.73,169.63,169.69,468,0
1/17/2020 9:01,169.68,169.74,169.58,169.58,316,0
1/17/2020 9:02,169.58,169.65,169.55,169.65,468,0
1/17/2020 9:03,169.66,169.66,169.57,169.61,696,0
1/17/2020 9:04,169.6,169.67,169.6,169.64,946,0
1/17/2020 9:05,169.63,169.67,169.59,169.63,997,0
1/17/2020 9:06,169.66,169.68,169.59,169.63,253,0
1/17/2020 9:07,169.62,169.63,169.59,169.61,310,0
1/17/2020 9:08,169.6,169.68,169.5,169.67,478,0
1/17/2020 9:09,169.67,169.67,169.59,169.66,422,0
1/17/2020 9:10,169.66,169.72,169.65,169.66,236,0
1/17/2020 9:11,169.67,169.73,169.63,169.63,176,0
1/17/2020 9:12,169.62,169.66,169.48,169.48,286,0
1/17/2020 9:13,169.49,169.58,169.49,169.55,310,0
1/17/2020 9:14,169.56,169.58,169.54,169.56,140,0
1/17/2020 9:15,169.56,169.61,169.49,169.49,361,0
1/17/2020 9:16,169.49,169.55,169.48,169.5,150,0
1/17/2020 9:17,169.48,169.54,169.42,169.43,411,0
1/17/2020 9:18,169.44,169.51,169.43,169.49,596,0
1/17/2020 9:19,169.5,169.61,169.49,169.61,445,0
1/17/2020 9:20,169.61,169.66,169.6,169.65,1074,0
1/17/2020 9:21,169.64,169.69,169.64,169.66,420,0
1/17/2020 9:22,169.66,169.68,169.61,169.63,236,0
1/17/2020 9:23,169.63,169.64,169.59,169.63,431,0
1/17/2020 9:24,169.64,169.67,169.59,169.6,98,0
1/17/2020 9:25,169.61,169.63,169.59,169.61,60,0
1/17/2020 9:26,169.64,169.7,169.63,169.66,172,0
1/17/2020 9:27,169.66,169.75,169.65,169.74,777,0
1/17/2020 9:28,169.74,169.74,169.6,169.6,198,0
1/17/2020 9:29,169.6,169.61,169.58,169.58,237,0
1/17/2020 9:30,169.58,169.62,169.58,169.62,154,0
1/17/2020 9:31,169.62,169.62,169.52,169.57,259,0
1/17/2020 9:32,169.57,169.62,169.57,169.58,171,0
1/17/2020 9:33,169.58,169.58,169.45,169.49,266,0
1/17/2020 9:34,169.5,169.52,169.46,169.51,143,0
1/17/2020 9:35,169.54,169.55,169.45,169.51,167,0
1/17/2020 9:36,169.5,169.54,169.46,169.49,357,0
1/17/2020 9:37,169.49,169.53,169.49,169.53,83,0
1/17/2020 9:38,169.53,169.57,169.51,169.53,156,0
1/17/2020 9:39,169.53,169.53,169.43,169.43,300,0
1/17/2020 9:40,169.43,169.43,169.34,169.36,655,0
1/17/2020 9:41,169.34,169.39,169.32,169.34,452,0
1/17/2020 9:42,169.34,169.34,169.26,169.32,345,0
1/17/2020 9:43,169.33,169.36,169.32,169.36,152,0
1/17/2020 9:44,169.36,169.36,169.33,169.34,203,0
1/17/2020 9:45,169.35,169.4,169.33,169.36,107,0
1/17/2020 9:46,169.36,169.39,169.32,169.39,216,0
1/17/2020 9:47,169.4,169.4,169.28,169.31,281,0
1/17/2020 9:48,169.31,169.31,169.22,169.25,564,0
1/17/2020 9:49,169.25,169.29,169.24,169.26,299,0
1/17/2020 9:50,169.24,169.25,169.2,169.2,333,0
1/17/2020 9:51,169.19,169.2,169.12,169.14,1444,0
1/17/2020 9:52,169.16,169.19,169.14,169.17,108,0
1/17/2020 9:53,169.18,169.18,169.08,169.08,695,0
1/17/2020 9:54,169.09,169.14,169.09,169.14,755,0
1/17/2020 9:55,169.15,169.17,169.15,169.15,53,0
1/17/2020 9:56,169.13,169.19,169.12,169.18,86,0
1/17/2020 9:57,169.19,169.19,169.12,169.16,78,0
1/17/2020 9:58,169.15,169.15,169.08,169.08,212,0
1/17/2020 9:59,169.08,169.19,169.07,169.19,144,0
1/17/2020 10:00,169.2,169.31,169.2,169.31,1331,0
1/17/2020 10:01,169.32,169.34,169.28,169.34,364,0
1/17/2020 10:02,169.33,169.34,169.3,169.32,139,0
1/17/2020 10:03,169.32,169.34,169.32,169.33,267,0
1/17/2020 10:04,169.34,169.34,169.3,169.32,184,0
1/17/2020 10:05,169.31,169.32,169.18,169.18,134,0
1/17/2020 10:06,169.19,169.21,169.09,169.12,317,0
1/17/2020 10:07,169.13,169.18,169.11,169.16,291,0
1/17/2020 10:08,169.17,169.29,169.17,169.29,126,0
1/17/2020 10:09,169.29,169.31,169.25,169.26,112,0
1/17/2020 10:10,169.26,169.26,169.17,169.19,196,0
1/17/2020 10:11,169.2,169.25,169.16,169.19,140,0
1/17/2020 10:12,169.18,169.21,169.14,169.14,92,0
1/17/2020 10:13,169.13,169.14,169.02,169.02,219,0
1/17/2020 10:14,169.02,169.06,168.94,168.98,486,0
1/17/2020 10:15,168.99,169.1,168.99,169.06,351,0
1/17/2020 10:16,169.05,169.1,169,169.09,220,0
1/17/2020 10:17,169.1,169.12,169.06,169.06,197,0
1/17/2020 10:18,169.09,169.1,169.04,169.05,166,0
1/17/2020 10:19,169.04,169.15,169.02,169.12,203,0
1/17/2020 10:20,169.12,169.21,169.12,169.2,652,0
1/17/2020 10:21,169.2,169.21,169.09,169.11,756,0
1/17/2020 10:22,169.12,169.12,169.05,169.05,363,0
1/17/2020 10:23,169.05,169.05,168.98,169,277,0
1/17/2020 10:24,169,169.06,169,169.04,497,0
1/17/2020 10:25,169.05,169.06,168.98,169.06,207,0
1/17/2020 10:26,169.03,169.11,169.03,169.11,281,0
1/17/2020 10:27,169.11,169.17,169.1,169.15,92,0
1/17/2020 10:28,169.15,169.2,169.15,169.19,168,0
1/17/2020 10:29,169.2,169.27,169.2,169.26,579,0
1/17/2020 10:30,169.25,169.27,169.23,169.26,416,0
1/17/2020 10:31,169.26,169.3,169.25,169.29,164,0
1/17/2020 10:32,169.3,169.32,169.28,169.31,144,0
1/17/2020 10:33,169.33,169.34,169.27,169.33,143,0
1/17/2020 10:34,169.33,169.34,169.3,169.32,68,0
1/17/2020 10:35,169.32,169.36,169.31,169.34,215,0
1/17/2020 10:36,169.34,169.35,169.31,169.32,51,0
1/17/2020 10:37,169.33,169.35,169.31,169.31,113,0
1/17/2020 10:38,169.31,169.32,169.29,169.31,84,0
1/17/2020 10:39,169.31,169.35,169.3,169.33,129,0
1/17/2020 10:40,169.32,169.33,169.31,169.32,114,0
1/17/2020 10:41,169.32,169.32,169.29,169.29,72,0
1/17/2020 10:42,169.3,169.33,169.27,169.29,226,0
1/17/2020 10:43,169.3,169.39,169.3,169.39,382,0
1/17/2020 10:44,169.39,169.43,169.38,169.39,370,0
1/17/2020 10:45,169.4,169.41,169.37,169.39,372,0
1/17/2020 10:46,169.39,169.39,169.37,169.39,227,0
1/17/2020 10:47,169.38,169.38,169.32,169.33,83,0
1/17/2020 10:48,169.33,169.35,169.31,169.31,73,0
1/17/2020 10:49,169.32,169.4,169.32,169.4,55,0
1/17/2020 10:50,169.43,169.48,169.43,169.46,766,0
1/17/2020 10:51,169.45,169.46,169.44,169.45,134,0
1/17/2020 10:52,169.44,169.45,169.42,169.44,151,0
1/17/2020 10:53,169.44,169.5,169.44,169.5,30,0
1/17/2020 10:54,169.49,169.5,169.41,169.42,88,0
1/17/2020 10:55,169.42,169.43,169.4,169.41,151,0
1/17/2020 10:56,169.4,169.41,169.39,169.4,48,0
1/17/2020 10:57,169.39,169.41,169.35,169.41,384,0
1/17/2020 10:58,169.43,169.46,169.43,169.46,28,0
1/17/2020 10:59,169.46,169.47,169.44,169.46,112,0
1/17/2020 11:00,169.47,169.51,169.45,169.5,111,0
1/17/2020 11:01,169.49,169.5,169.45,169.46,122,0
1/17/2020 11:02,169.47,169.48,169.44,169.44,108,0
1/17/2020 11:03,169.44,169.45,169.4,169.42,169,0
1/17/2020 11:04,169.42,169.47,169.41,169.47,475,0
1/17/2020 11:05,169.46,169.46,169.41,169.42,70,0
1/17/2020 11:06,169.41,169.42,169.39,169.39,36,0
1/17/2020 11:07,169.39,169.43,169.39,169.43,196,0
1/17/2020 11:08,169.43,169.43,169.41,169.41,124,0
1/17/2020 11:09,169.4,169.41,169.36,169.41,563,0
1/17/2020 11:10,169.41,169.45,169.39,169.45,256,0
1/17/2020 11:11,169.45,169.5,169.45,169.49,94,0
1/17/2020 11:12,169.49,169.49,169.45,169.46,140,0
1/17/2020 11:13,169.46,169.47,169.45,169.46,59,0
1/17/2020 11:14,169.46,169.5,169.46,169.47,68,0
1/17/2020 11:15,169.46,169.51,169.44,169.51,97,0
1/17/2020 11:16,169.5,169.57,169.49,169.56,436,0
1/17/2020 11:17,169.55,169.56,169.53,169.54,286,0
1/17/2020 11:18,169.55,169.55,169.5,169.5,53,0
1/17/2020 11:19,169.5,169.51,169.46,169.46,182,0
1/17/2020 11:20,169.46,169.46,169.36,169.37,703,0
1/17/2020 11:21,169.37,169.38,169.37,169.37,120,0
1/17/2020 11:22,169.36,169.44,169.35,169.43,184,0
1/17/2020 11:23,169.43,169.43,169.38,169.39,108,0
1/17/2020 11:24,169.39,169.39,169.32,169.33,285,0
1/17/2020 11:25,169.32,169.36,169.32,169.36,70,0
1/17/2020 11:26,169.37,169.38,169.35,169.36,70,0
1/17/2020 11:27,169.37,169.39,169.36,169.36,86,0
1/17/2020 11:28,169.36,169.36,169.32,169.35,121,0
1/17/2020 11:29,169.35,169.35,169.32,169.35,86,0
1/17/2020 11:30,169.35,169.35,169.29,169.32,234,0
1/17/2020 11:31,169.32,169.36,169.32,169.34,42,0
1/17/2020 11:32,169.34,169.34,169.31,169.31,45,0
1/17/2020 11:33,169.32,169.33,169.31,169.31,30,0
1/17/2020 11:34,169.31,169.33,169.31,169.31,175,0
1/17/2020 11:35,169.31,169.34,169.31,169.32,58,0
1/17/2020 11:36,169.32,169.36,169.32,169.36,62,0
1/17/2020 11:37,169.36,169.37,169.35,169.36,63,0
1/17/2020 11:38,169.37,169.38,169.34,169.36,68,0
1/17/2020 11:39,169.38,169.38,169.37,169.38,34,0
1/17/2020 11:40,169.38,169.38,169.34,169.35,83,0
1/17/2020 11:41,169.36,169.36,169.31,169.32,137,0
1/17/2020 11:42,169.31,169.31,169.24,169.24,205,0
1/17/2020 11:43,169.24,169.27,169.2,169.26,789,0
1/17/2020 11:44,169.26,169.32,169.25,169.26,75,0
1/17/2020 11:45,169.27,169.33,169.27,169.32,79,0
1/17/2020 11:46,169.3,169.32,169.3,169.31,18,0
1/17/2020 11:47,169.3,169.31,169.28,169.28,48,0
1/17/2020 11:48,169.28,169.3,169.28,169.3,36,0
1/17/2020 11:49,169.3,169.32,169.3,169.32,39,0
1/17/2020 11:50,169.32,169.32,169.28,169.3,78,0
1/17/2020 11:51,169.31,169.32,169.31,169.32,51,0
1/17/2020 11:52,169.32,169.34,169.31,169.33,79,0
1/17/2020 11:53,169.33,169.36,169.33,169.35,76,0
1/17/2020 11:54,169.36,169.41,169.35,169.4,69,0
1/17/2020 11:55,169.4,169.4,169.38,169.39,43,0
1/17/2020 11:56,169.39,169.42,169.38,169.39,95,0
1/17/2020 11:57,169.4,169.42,169.39,169.42,81,0
1/17/2020 11:58,169.41,169.43,169.4,169.43,122,0
1/17/2020 11:59,169.43,169.44,169.35,169.37,698,0
1/17/2020 12:00,169.37,169.39,169.36,169.39,49,0
1/17/2020 12:01,169.38,169.4,169.37,169.38,35,0
1/17/2020 12:02,169.37,169.38,169.33,169.34,98,0
1/17/2020 12:03,169.35,169.35,169.32,169.32,48,0
1/17/2020 12:04,169.33,169.33,169.3,169.32,82,0
1/17/2020 12:05,169.31,169.32,169.28,169.31,83,0
1/17/2020 12:06,169.3,169.36,169.3,169.36,93,0
1/17/2020 12:07,169.37,169.38,169.36,169.37,48,0
1/17/2020 12:08,169.36,169.4,169.36,169.38,305,0
1/17/2020 12:09,169.38,169.4,169.37,169.4,244,0
1/17/2020 12:10,169.4,169.43,169.4,169.41,166,0
1/17/2020 12:11,169.41,169.44,169.41,169.43,76,0
1/17/2020 12:12,169.42,169.43,169.41,169.43,68,0
1/17/2020 12:13,169.43,169.43,169.41,169.42,55,0
1/17/2020 12:14,169.42,169.46,169.42,169.45,63,0
1/17/2020 12:15,169.44,169.44,169.41,169.41,117,0
1/17/2020 12:16,169.41,169.45,169.41,169.44,29,0
1/17/2020 12:17,169.44,169.48,169.44,169.47,29,0
1/17/2020 12:18,169.47,169.48,169.46,169.48,47,0
1/17/2020 12:19,169.47,169.48,169.46,169.47,52,0
1/17/2020 12:20,169.47,169.48,169.44,169.44,74,0
1/17/2020 12:21,169.44,169.44,169.41,169.41,41,0
1/17/2020 12:22,169.41,169.44,169.4,169.44,34,0
